date,latitude,longitude,type,description,perpetrator,perpetrator_type,weapon,impact,categories,location,event_id,year,month,day,date_string
2025-06-26,31.316319819,34.2433547763,Food System,"26 June 2025: Palestinians waiting for humanitarian aid near the GHF distribution site were fired upon by Israeli forces, killing three people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107549,2025,6,26,2025-06-26
2025-06-26,31.5088981066,34.4524215864,Food System,26 June 2025: Six Palestinians were injured by Israeli gunfire while waiting for humanitarian aid. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107530,2025,6,26,2025-06-26
2025-06-26,31.4178,34.3503,Food System,"26 June 2025: Flour distribution at a market was disrupted by an Israeli drone airstrike targeting a crowd, killing 18 people including members of a local unit trying to prevent looting.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,"Food Supply, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Commercial Food Transport",Gaza Strip,114140,2025,6,26,2025-06-26
2025-06-26,31.4178,34.3503,Food System,"26 June 2025: Flour distribution at a market was disrupted by an Israeli drone airstrike targeting a crowd, killing 18 people including members of a local unit trying to prevent looting.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,"Food Supply, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Commercial Food Transport",Gaza Strip,113779,2025,6,26,2025-06-26
2025-06-27,31.5245,34.4326,Food System,27 June 2025: A fisherman was killed after Israeli warships opened fire near the coast.,Israeli Defence Forces,Host Government: Military,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,114141,2025,6,27,2025-06-27
2025-06-27,31.5245,34.4326,Food System,27 June 2025: A fisherman was killed after Israeli warships opened fire near the coast.,Israeli Defence Forces,Host Government: Military,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,113780,2025,6,27,2025-06-27
2025-06-27,31.4432234,34.360007,Food System,"June 2025: An food aid worker was killed overnight in an Israeli airstrike on his home, along with eight members of his family. ",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,Attack On Aid Workers Carrying Out Food-Related Programme,Gaza Strip,108887,2025,6,27,2025-06-27
2025-06-27,31.3348985644,34.3058288519,Food System,"27 June 2025: Palestinians waiting for humanitarian aid near a distribution point were fired upon by Israeli forces, killing two people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107544,2025,6,27,2025-06-27
2025-06-27,31.2998258383,34.2687645214,Food System,"27 June 2025: A group of people waiting for humanitarian aid was hit by an Israeli airstrike, killing five people and injuring 43 others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107536,2025,6,27,2025-06-27
2025-06-27,31.4856253292,34.4474460209,Food System,"27 June 2025: A group of people waiting for humanitarian aid was hit by an Israeli airstrike, killing five people and injuring 43 others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107529,2025,6,27,2025-06-27
2025-06-27,31.2752047,34.2558269,Food System,27 June 2025: Six Palestinian were killed and an unspecified number of others were injured near the GHF aid distribution point by Israeli forces gunfire.  ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107534,2025,6,27,2025-06-27
2025-06-28,31.3063851535,34.2405215014,Food System,"28 June 2025: Palestinians waiting for aid near an INGO distribution centre were fired upon by Israeli forces, killing 10 people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,109739,2025,6,28,2025-06-28
2025-06-28,31.4988,34.4699,Food System,28 June 2025: A market was struck by Israeli airstrikes.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114151,2025,6,28,2025-06-28
2025-06-28,31.4486,34.3925,Food System,"28 June 2025: Near a bakery, Israeli airstrikes struck the area killing two people and injuring others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,113792,2025,6,28,2025-06-28
2025-06-28,31.5134,34.4751,Food System,28 June 2025: A market was struck with an Israeli drone strike resulting in 11 people killed.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113791,2025,6,28,2025-06-28
2025-06-28,31.4988,34.4699,Food System,28 June 2025: A market was struck by Israeli airstrikes.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113790,2025,6,28,2025-06-28
2025-06-28,31.4486,34.3925,Food System,"28 June 2025: Near a bakery, Israeli airstrikes struck the area killing two people and injuring others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,114153,2025,6,28,2025-06-28
2025-06-28,31.5134,34.4751,Food System,28 June 2025: A market was struck with an Israeli drone strike resulting in 11 people killed.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114152,2025,6,28,2025-06-28
2025-06-29,31.4818191668,34.4204276997,Food System,29 June 2025: At least one person was killed and 23 others injured while waiting for humanitarian aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107528,2025,6,29,2025-06-29
2025-06-29,31.2752047,34.2558269,Food System,"29 June 2025: In Rafah city and governorate, five people were killed and 25 others injured by Israeli forces while waiting for humanitarian aid near the GHF site. Sources: Quds News Network and WAFA",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107531,2025,6,29,2025-06-29
2025-06-29,31.5172,34.4642,Food System,29 June 2025: A market was struck by an Israeli drone strike resulting in an unspecified number of deaths and injuries.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",Gaza Strip,113797,2025,6,29,2025-06-29
2025-06-29,31.5172,34.4642,Food System,29 June 2025: A market was struck by an Israeli drone strike resulting in an unspecified number of deaths and injuries.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",Gaza Strip,114158,2025,6,29,2025-06-29
2025-06-29,31.4988,34.4699,Food System,29 June 2025: A market was struck by Israeli airstrikes.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114159,2025,6,29,2025-06-29
2025-06-29,31.4988,34.4699,Food System,29 June 2025: A market was struck by Israeli airstrikes.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113798,2025,6,29,2025-06-29
2025-06-30,31.5245,34.4326,Food System,30 June 2025: A caf̩ was struck by Israeli airstrikes resulting in 33 people killed and around 50 injured.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113808,2025,6,30,2025-06-30
2025-06-30,31.3442544557,34.3099528012,Food System,30 June 2025: At least ten Palestinians were killed and an unspecified number of others injured after Israeli warplanes hit an aid distribution warehouse. ,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Disruption Of Aid, Incident Affecting People Seeking Food Aid",Gaza Strip,109001,2025,6,30,2025-06-30
2025-07-01,31.4724482289,34.4311508034,Food System,01 July 2025: Eight Palestinians were killed and more than 65 others injured by Israeli forces while waiting to receive humanitarian aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107561,2025,7,1,2025-07-01
2025-07-01,31.4525,34.3756,Food System,01 July 2025: An agricultural land was struck by an Israeli drone strike resulting in one person killed and others injured.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,113813,2025,7,1,2025-07-01
2025-07-01,31.4780845245,34.4241988025,Food System,"01 July 2025: At least seven Palestinians were killed and 15 others injured by Israeli forces while waiting to receive humanitarian aid._x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107562,2025,7,1,2025-07-01
2025-07-01,31.2830204,34.2805069,Food System,"28 July 2025: Five people were killed and an unspecified number injured, while waiting to receive humanitarian aid, by Israeli forces.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117249,2025,7,1,2025-07-01
2025-07-01,31.4525,34.3756,Food System,01 July 2025: An agricultural land was struck by an Israeli drone strike resulting in one person killed and others injured.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,114174,2025,7,1,2025-07-01
2025-07-02,31.4482157917,34.393408289,Food System,02 July 2025: Nine Palestinians were killed and an unspecified number of others injured by an Israeli forces drone strike in front of a food station near an education facility.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118109,2025,7,2,2025-07-02
2025-07-02,31.4672522,34.4097598,Food System,"02 July 2025: Palestinians waiting for aid distribution were fired upon by Israeli forces, killing seven people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,109741,2025,7,2,2025-07-02
2025-07-02,31.3443293,34.3095897,Food System,02 July 2025: Ten Palestinians were reported killed and an unspecified number of others injured by Israeli forces fire while waiting for aid trucks. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107559,2025,7,2,2025-07-02
2025-07-02,31.46423,34.37568,Food System,02 July 2025: Two Palestinian were injured by Israeli drones after dropping bombs on people while waiting to receive aid. ,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107558,2025,7,2,2025-07-02
2025-07-03,31.5124088741,34.4453151986,Food System,03 July 2025: Six Palestinians were reported killed and over 100 injured by Israeli forces while waiting to receive aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107557,2025,7,3,2025-07-03
2025-07-03,31.4672522,34.4097598,Food System,"03 July 2025: Palestinians waiting for aid distribution were fired upon by Israeli forces, killing 20 people and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,109744,2025,7,3,2025-07-03
2025-07-03,31.3057618139,34.2406932197,Food System,"03 July 2025: Palestinians waiting for humanitarian aid were hit by an Israeli airstrike, killing seven people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,109742,2025,7,3,2025-07-03
2025-07-03,31.3373635966,34.3095302582,Food System,"03 July 2025: Palestinians waiting for humanitarian aid trucks were struck by Israeli artillery, killing 16 people and injuring at least 90 others. ",Israeli Defence Forces,Host Government: Military,Artillery,Aid Systems,Incident Affecting People Seeking Food Aid,Gaza Strip,109743,2025,7,3,2025-07-03
2025-07-03,31.3443293,34.3095897,Food System,"03 July 2025: An INGO health worker was killed when five parked humanitarian aid trucks were attacked by Israeli tanks, while snipers fired at Palestinians receiving food, killing at least 16 people. ",Israeli Defence Forces,Host Government: Military,Tanks,Not Applicable,,Gaza Strip,110960,2025,7,3,2025-07-03
2025-07-03,31.5045,34.4743,Food System,"03 July 2025: Near a restaurant, Israeli drone and airstrikes killed and injured people.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,114202,2025,7,3,2025-07-03
2025-07-03,31.5245,34.4326,Food System,"03 July 2025: Near a port, three people were injured when a house was struck by Israeli airstrikes.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Human Intervention Of Commercial Food Transport,Gaza Strip,114196,2025,7,3,2025-07-03
2025-07-03,31.5045,34.4743,Food System,"03 July 2025: Near a restaurant, Israeli drone and airstrikes killed and injured people.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,113841,2025,7,3,2025-07-03
2025-07-03,31.5245,34.4326,Food System,"03 July 2025: Near a port, three people were injured when a house was struck by Israeli airstrikes.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Human Intervention Of Commercial Food Transport,Gaza Strip,113835,2025,7,3,2025-07-03
2025-07-04,31.5839,34.4659,Food System,04 July 2025: Two fishermen were injured when Israeli warships gunfire was opened near the coast.,Israeli Defence Forces,Host Government: Military,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,114209,2025,7,4,2025-07-04
2025-07-04,31.5839,34.4659,Food System,04 July 2025: Two fishermen were injured when Israeli warships gunfire was opened near the coast.,Israeli Defence Forces,Host Government: Military,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,113848,2025,7,4,2025-07-04
2025-07-04,31.3057618139,34.2406932197,Food System,"04 July 2025: Palestinians waiting for aid distribution were fired upon by Israeli artillery, killing six people and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,109746,2025,7,4,2025-07-04
2025-07-04,31.3057618139,34.2406932197,Food System,"04 July 2025: Palestinians waiting for humanitarian aid were fired upon by Israeli forces, killing five people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,109745,2025,7,4,2025-07-04
2025-07-04,31.4720102656,34.4345858667,Food System,"04 July 2025: Four Palestinians were killed and over 100 injured when an aid distribution point was hit by an Israeli quadcopter drone._x000D_
",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107556,2025,7,4,2025-07-04
2025-07-05,31.5168,34.4355,Food System,05 July 2025: A cafe was struck by Israeli airstrikes.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114216,2025,7,5,2025-07-05
2025-07-05,31.4284,34.366,Food System,"05 July 2025: A cafe was struck by an Israeli drone strike, six people were killed and others injured.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114218,2025,7,5,2025-07-05
2025-07-05,31.4284,34.366,Food System,"05 July 2025: A cafe was struck by an Israeli drone strike, six people were killed and others injured.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113857,2025,7,5,2025-07-05
2025-07-05,31.5168,34.4355,Food System,05 July 2025: A cafe was struck by Israeli airstrikes.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113855,2025,7,5,2025-07-05
2025-07-05,31.29967487,34.2842114588,Food System,"05 July 2025: Nine Palestinians were killed, including three children, by Israeli fire near an aid distribution point. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107565,2025,7,5,2025-07-05
2025-07-05,31.4586131,34.4442171,Food System,02 July 2025: Five Palestinians were reported killed and an unspecified number of others injured by Israeli forces while waiting to receive aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107560,2025,7,5,2025-07-05
2025-07-06,31.4737709796,34.4315006884,Food System,06 July 2025: Five Palestinians were killed by Israeli forces gunfire while they were waiting to receive aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107563,2025,7,6,2025-07-06
2025-07-06,31.2830204,34.2805069,Food System,06 July 2025: Three Palestinians were killed by Israeli forces gunfire near the GHF centre while they were waiting to receive aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107564,2025,7,6,2025-07-06
2025-07-06,31.4183455,34.3502476,Food System,"06 July 2025: A community-charity kitchen was hit by Israeli forces, killing three Palestinians and injuring an unspecified number. ",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,"Food Supply, Aid Systems","Attack On a Market/Restaurant/Supermarket/Bakery, Attack On Distribution Site",Gaza Strip,111415,2025,7,6,2025-07-06
2025-07-06,31.4323,34.3283,Food System,06 July 2025: One fisherman was injured by Israeli airstrikes off the coast.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,114226,2025,7,6,2025-07-06
2025-07-06,31.4323,34.3283,Food System,06 July 2025: One fisherman was injured by Israeli airstrikes off the coast.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,113865,2025,7,6,2025-07-06
2025-07-07,31.5172,34.4642,Food System,07 July 2025: A food stand was struck by Israeli airstrikes. Four people were killed and others injured.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113874,2025,7,7,2025-07-07
2025-07-07,31.5172,34.4642,Food System,07 July 2025: A food stand was struck by Israeli airstrikes. Four people were killed and others injured.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114235,2025,7,7,2025-07-07
2025-07-07,31.2752047,34.2558269,Food System,07 July 2025: Two Palestinians were killed and 20 others injured by Israeli forces fire near a GHF aid distribution centre while waiting for food aid. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107523,2025,7,7,2025-07-07
2025-07-07,31.2752047,34.2558269,Food System,07 July 2025: Five Palestinians were killed and an unspecified number injured by Israeli forces fire near an aid distribution center.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,107522,2025,7,7,2025-07-07
2025-07-09,31.2752047,34.2558269,Food System,"09 July 2025: At least six Palestinians were killed, including three children, and over 50 others injured by Israeli forces gunfire while attempting to receive aid. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112354,2025,7,9,2025-07-09
2025-07-09,31.5172,34.4642,Food System,"09 July 2025: Near a market, An IDP tent was struck by Israeli airstrikes killing a woman and injuring many others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,113894,2025,7,9,2025-07-09
2025-07-09,31.5169931,34.452194,Food System,"09 July 2025: In a temporary shelter, a tent sheltering IDPs near Firas Market was hit by an Israeli forces airstrike, killing a woman and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,115377,2025,7,9,2025-07-09
2025-07-09,31.5172,34.4642,Food System,"09 July 2025: Near a market, An IDP tent was struck by Israeli airstrikes killing a woman and injuring many others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,114255,2025,7,9,2025-07-09
2025-07-10,31.2752047,34.2558269,Food System,"11 July 2025: A group of Palestinians near an INGO site were shelled by Israeli forces artillery, injuring one person.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112370,2025,7,10,2025-07-10
2025-07-10,31.5356020826,34.4470303046,Food System,"10 July 2025: In a camp, Palestinians waiting for humanitarian aid at a distribution site were fired upon by Israeli forces, killing three people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112359,2025,7,10,2025-07-10
2025-07-10,31.4183455,34.3502476,Food System,"10 July 2025: More than 16 Palestinians, including four women and 10 children were killed, and 30 others, including 19 children were injured by Israeli airstrikes while waiting to receive humanitarian aid and food supplements for their children. ",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112357,2025,7,10,2025-07-10
2025-07-10,31.5128679,34.4581358,Food System,"10 July 2025: Three people were killed and an unspecified number injured by Israeli forces gunfire while waiting for humanitarian aid. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112356,2025,7,10,2025-07-10
2025-07-10,31.2752047,34.2558269,Food System,"10 July 2025: Palestinians waiting for humanitarian aid near a distribution site were fired upon by Israeli forces, killing three people including a woman and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112355,2025,7,10,2025-07-10
2025-07-11,31.3090108,34.2431681,Food System,"11 July 2025: Palestinians waiting for humanitarian aid near an INGO site were fired upon by Israeli forces, killing 10 people and injuring at least 60 others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112720,2025,7,11,2025-07-11
2025-07-11,31.295732814,34.2459085453,Food System,11 July 2025: At least 30 Palestinians waiting for humanitarian aid were killed and over 180 others injured by Israeli forces fire while a humanitarian aid site.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112374,2025,7,11,2025-07-11
2025-07-12,31.5172,34.4642,Food System,"12 July 2025: A market and a residential home were struck by Israeli airstrikes and artillery, resulting in fatalities and injuries.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",Gaza Strip,114285,2025,7,12,2025-07-12
2025-07-12,31.5356020826,34.4470303046,Food System,"12 July 2025: In a camp, at least 11 Palestinians were killed and over 40 others injured in an Israeli strike while gathered around a truck to receive drinking water. ",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112722,2025,7,12,2025-07-12
2025-07-12,31.5172,34.4642,Food System,"12 July 2025: A market and a residential home were struck by Israeli airstrikes and artillery, resulting in fatalities and injuries.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",Gaza Strip,113924,2025,7,12,2025-07-12
2025-07-13,31.5172,34.4642,Food System,"13 July 2025: A market was struck by Israeli drones and airstrikes, killing and injuring civilians.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",Gaza Strip,113938,2025,7,13,2025-07-13
2025-07-13,31.5050311,34.4641381,Food System,13 July 2025: A medical health care worker was amongst 15 Palestinians killed by Israeli forces airstrikes on a busy market. ,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113404,2025,7,13,2025-07-13
2025-07-13,31.3782508,34.3355147,Food System,13 July 2025: A charity kitchen was struck by an Israeli forces airstrike.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,Attack On Distribution Site,Gaza Strip,112725,2025,7,13,2025-07-13
2025-07-13,31.5172,34.4642,Food System,"13 July 2025: A market was struck by Israeli drones and airstrikes, killing and injuring civilians.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",Gaza Strip,114299,2025,7,13,2025-07-13
2025-07-14,31.4482157917,34.393408289,Food System,"14 July 2025: In a camp, a water distribution vehicle was hit by an Israeli airstrike, killing one person and injuring four others. _x000D_
",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112724,2025,7,14,2025-07-14
2025-07-14,31.4178,34.3503,Food System,"14 July 2025: A caf̩ was struck by an Israeli drone, resulting in fatalities and injuries.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114314,2025,7,14,2025-07-14
2025-07-14,31.4178,34.3503,Food System,"14 July 2025: A caf̩ was struck by an Israeli drone, resulting in fatalities and injuries.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113953,2025,7,14,2025-07-14
2025-07-14,31.4486,34.3925,Food System,14 July 2025: A water transportation vehicle was destroyed by multiple Israeli airstrikes and drones.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Damage/Destruction Of Commercial Food Transport,Gaza Strip,114315,2025,7,14,2025-07-14
2025-07-14,31.4384767815,34.4034718931,Food System,14 July 2025: Five Palestinians in a camp were killed and four injured by Israeli forces in a bombardment of a commercial shop.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113093,2025,7,14,2025-07-14
2025-07-14,31.4486,34.3925,Food System,14 July 2025: A water transportation vehicle was destroyed by multiple Israeli airstrikes and drones.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Damage/Destruction Of Commercial Food Transport,Gaza Strip,113954,2025,7,14,2025-07-14
