FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,MLT,Malta,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,31038.1,30572.8,31177.5,32117.3,32032.3,32745.6,33388.7,34948.3,36252.9,35478.6,37492.7,37704.5,38900.0,40882.0,43121.6,46127.6,46922.2,51579.0,53367.9,53342.2,50393.0,56802.0,57781.5,59293.3,60469.8
A,Annual,MMR,Myanmar,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,1359.9,1498.3,1661.7,1874.2,2110.2,2377.9,2669.3,2968.3,3254.7,3578.2,3893.8,4078.6,4341.0,4667.0,5006.5,5313.9,5581.0,5877.9,6201.3,6563.0,5926.8,5178.4,5350.5,5364.1,5276.3
A,Annual,MNE,Montenegro,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,14431.8,14531.9,14749.4,15055.3,15693.9,16325.8,17702.3,18881.8,20209.6,18997.7,19481.4,20080.6,19499.9,20154.1,20475.5,21139.0,21738.0,22740.4,23877.7,24835.4,21039.3,23842.1,25429.0,27043.3,27852.0
A,Annual,MNG,Mongolia,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,5818.2,5917.1,6118.0,6463.8,7070.7,7499.8,8044.0,8750.1,9379.9,9096.0,9507.1,10960.1,12078.9,13210.1,13943.4,13974.6,13898.1,14401.5,15230.2,15790.7,14801.3,14792.3,15310.4,16222.9,16801.3
A,Annual,MOZ,Mozambique,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,712.0,785.8,842.6,883.2,934.1,970.4,1041.8,1095.1,1141.9,1178.7,1224.2,1275.5,1338.5,1385.8,1449.9,1512.6,1537.9,1532.0,1538.8,1528.9,1466.1,1457.2,1476.7,1511.6,1495.3
A,Annual,MRT,Mauritania,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,5008.6,4847.4,4806.9,5023.7,5139.2,5445.8,6284.7,6002.8,5813.4,5639.8,5605.8,5653.2,5716.3,5769.7,5837.9,5969.5,5866.3,6050.6,6153.6,6162.2,5963.2,5836.6,6053.3,6258.7,6397.0
A,Annual,MUS,Mauritius,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,13322.0,13659.6,13784.2,14495.7,15028.8,15205.7,15871.3,16704.0,17540.3,18073.7,18820.0,19556.0,20183.7,20811.5,21568.9,22335.3,23182.0,24073.2,25024.1,25739.4,21994.7,22737.6,24788.8,26060.7,27317.2
A,Annual,MWI,Malawi,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,1239.4,1149.6,1140.8,1176.1,1208.2,1214.7,1237.3,1318.3,1378.4,1449.7,1504.4,1533.2,1518.1,1555.5,1597.6,1597.7,1593.6,1613.1,1638.9,1687.3,1656.4,1687.6,1660.0,1648.4,1635.9
A,Annual,MYS,Malaysia,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,18532.9,18186.4,18708.9,19329.0,20168.5,20767.6,21444.5,22305.1,22898.0,22106.6,23308.0,24115.8,25006.4,25736.4,26818.4,27699.6,28425.4,29551.5,30460.0,31300.5,29200.5,29822.8,32079.2,32812.3,34071.9
A,Annual,NAM,Namibia,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,7858.4,7786.5,8017.3,8237.4,9130.8,9245.1,9773.3,10162.2,10286.5,10166.3,10614.6,10965.3,11266.6,11593.6,11982.7,12166.6,11846.8,11408.7,11214.4,10813.3,9652.2,9709.1,9953.1,10137.7,10281.3
A,Annual,NER,Niger,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,1190.6,1233.1,1248.8,1231.3,1192.1,1233.9,1260.1,1252.7,1300.6,1277.7,1336.6,1318.1,1403.2,1423.3,1462.8,1471.7,1500.0,1520.0,1574.3,1612.6,1615.7,1585.6,1717.5,1689.6,1772.7
A,Annual,NGA,Nigeria,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3290.7,3392.0,3806.2,3974.8,4223.8,4373.0,4511.6,4677.5,4856.8,5102.9,5359.5,5488.0,5563.6,5775.9,5980.2,5985.1,5744.6,5651.7,5628.7,5628.2,5410.7,5491.7,5552.8,5593.1,5665.5
A,Annual,NIC,Nicaragua,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,4878.2,4958.3,4935.5,5000.6,5204.4,5357.0,5500.4,5697.2,5809.1,5538.4,5701.1,5976.3,6275.8,6494.1,6712.2,6939.0,7158.8,7391.2,7049.0,6756.6,6523.4,7119.2,7277.8,7496.5,
A,Annual,NLD,Netherlands,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,56016.9,56887.4,56664.4,56452.9,57391.4,58422.0,60391.5,62601.6,63678.4,61029.7,61518.6,62318.1,61480.8,61281.3,62045.9,63081.4,64267.7,65666.0,66758.3,67847.9,64862.2,68573.6,71324.0,70674.0,70901.8
A,Annual,NOR,Norway,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,77587.2,78791.3,79447.1,79728.8,82441.0,84080.0,85458.5,87043.5,86379.7,83642.1,83256.8,83092.4,84237.1,84070.5,84830.3,85550.3,85787.6,87194.1,87338.5,87725.7,86096.1,88984.1,91051.1,90085.6,91108.2
A,Annual,NPL,Nepal,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,2340.8,2413.8,2380.2,2439.5,2521.5,2580.2,2641.3,2708.7,2852.6,2961.8,3085.3,3176.7,3316.5,3426.6,3621.7,3745.3,3743.7,4071.7,4371.4,4607.5,4412.5,4546.2,4763.4,4861.2,5046.8
A,Annual,NRU,Nauru,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,8969.1,8394.1,7593.1,7632.1,7302.0,7284.0,7902.5,6157.9,7421.1,6996.8,6966.8,7926.2,9766.5,9882.1,11264.1,11344.1,11631.0,10763.8,10490.9,11273.1,11441.3,12196.6,12458.7,12461.1,12604.1
A,Annual,NZL,New Zealand,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,35879.8,36885.6,37959.1,38976.9,39971.8,40848.3,41475.1,42346.1,41561.2,41132.3,41270.9,41814.9,42570.3,43338.4,44255.5,44963.8,45626.7,46193.3,46947.9,47277.7,46104.6,47996.7,49618.5,49083.5,48162.9
A,Annual,OMN,Oman,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,42086.0,43492.3,42654.1,41247.6,41351.8,41551.1,42540.4,43697.0,46586.4,48304.1,48191.6,44440.3,41964.1,40854.5,39640.0,39813.8,39861.0,38691.1,38673.6,38292.4,37560.6,38719.5,39780.2,37709.1,36654.2
A,Annual,PAK,Pakistan,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3531.7,3559.7,3563.7,3668.8,3859.6,4042.2,4185.9,4257.9,4233.3,4270.4,4228.8,4246.1,4292.0,4407.1,4520.2,4645.3,4886.6,5031.6,5255.1,5296.0,5135.0,5367.3,5526.3,5439.2,5531.0
A,Annual,PAN,Panama,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,14573.0,14427.8,14507.1,14957.6,15875.1,16868.0,18190.3,20208.8,21867.8,21823.0,22739.1,24999.5,26926.9,28135.3,28931.8,29933.2,30765.2,31979.8,32681.4,33163.7,26881.8,30932.8,33833.0,35863.9,36426.0
A,Annual,PER,Peru,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,7669.1,7611.7,7931.6,8174.4,8496.0,8950.0,9547.9,10286.4,11151.5,11204.4,12059.0,12726.6,13395.4,14052.1,14244.6,14542.8,14917.4,15069.5,15386.3,15463.5,13609.6,15280.6,15559.8,15327.6,15661.7
A,Annual,PHL,Philippines,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,4740.4,4778.4,4856.5,5003.4,5229.5,5386.8,5578.6,5840.1,5987.0,5965.3,6273.0,6388.3,6697.6,7016.5,7340.4,7691.8,8131.8,8584.1,9016.3,9452.3,8455.2,8857.8,9457.1,9898.5,10375.9
A,Annual,PLW,Palau,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,15440.1,16295.9,16980.8,16303.1,16807.6,17382.3,17561.0,18138.5,17406.2,16401.2,16530.8,17682.6,18219.7,17783.6,18561.4,20021.3,19903.0,19237.9,19256.9,19312.8,18160.3,15663.2,15477.6,15796.5,
A,Annual,PNG,Papua New Guinea,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3326.8,3211.8,3100.8,3064.4,3046.3,3136.6,3202.5,3345.9,3233.9,3349.6,3579.2,3514.8,3577.5,3615.3,3998.6,4154.5,4275.7,4322.2,4211.1,4301.6,4077.6,3976.9,4125.5,4205.8,4300.7
A,Annual,POL,Poland,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,18566.4,18800.6,19166.9,19855.6,20878.7,21568.9,22921.2,24484.1,25553.9,26204.4,27112.1,28521.7,28952.9,29168.6,30334.9,31700.4,32675.3,34354.6,36500.4,38181.6,37852.8,41059.6,43405.0,43672.8,45112.6
A,Annual,PRI,Puerto Rico,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,37298.5,39568.6,39879.7,39876.1,43355.8,42555.7,42134.0,41888.6,41358.1,40772.4,40777.7,40972.5,41347.5,41556.8,41593.7,41737.6,41858.3,41480.0,41119.3,41656.3,40171.4,40559.5,42311.0,42738.6,44124.5
A,Annual,PRT,Portugal,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,35069.8,35500.2,35578.5,35115.4,35658.1,35870.3,36387.5,37226.5,37291.5,36092.8,36703.1,36127.3,34804.6,34651.8,35097.4,35803.4,36636.3,37943.1,39123.6,40188.3,36852.2,38657.7,41070.9,41571.0,41883.9
A,Annual,PRY,Paraguay,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,9998.6,9749.3,9610.7,9903.5,10187.2,10290.1,10673.0,11141.9,11751.1,11601.3,12738.6,13109.5,12834.8,13700.7,14219.4,14427.6,14826.7,15320.3,15593.0,15321.3,14991.7,15406.2,15259.1,15826.1,16296.3
A,Annual,PSE,West Bank and Gaza,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,4520.9,3996.5,3409.2,3788.9,4503.1,4885.1,4714.4,4769.5,4984.8,5270.7,5432.2,5805.3,6009.1,6142.2,5990.4,6072.7,6464.1,6426.8,6342.9,6269.9,5423.7,5663.1,5753.1,5361.1,3845.5
A,Annual,QAT,Qatar,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,93187.1,92115.8,94111.7,93224.5,107024.0,107785.0,115384.0,109580.0,109206.0,108436.0,129045.0,145591.0,143831.0,136454.0,128014.0,123071.0,120054.0,115065.0,114910.0,113161.0,103062.0,116833.0,114740.0,116159.0,110946.0
A,Annual,ROU,Romania,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,14852.0,15846.6,17059.8,17585.6,19530.4,20568.7,22352.2,24325.8,27036.7,25758.9,24900.2,26147.9,26764.6,26939.0,28153.1,29178.7,30185.9,32849.1,35065.2,36633.4,35482.2,37730.4,39378.0,40301.5,40608.4
A,Annual,RUS,Russian Federation,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,20104.8,21219.9,22319.7,24057.9,25894.1,27656.7,30022.7,32630.4,34342.2,31654.0,33063.6,34444.6,35740.7,36260.1,35853.2,35037.2,35005.4,35570.4,36536.7,37319.3,36376.3,38638.4,38214.5,39887.3,41704.7
A,Annual,RWA,Rwanda,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,1016.7,1093.2,1220.7,1220.5,1277.2,1360.3,1446.7,1516.3,1641.8,1699.9,1779.2,1874.2,1988.0,2032.4,2106.2,2238.5,2316.6,2351.6,2493.4,2667.5,2520.3,2733.4,2892.5,3063.0,3264.6
A,Annual,SAU,Saudi Arabia,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,55962.3,53309.1,50372.0,52234.6,54196.6,54931.8,54373.7,53318.4,54407.7,51760.8,54911.5,58645.5,59471.7,57998.5,58872.3,58498.5,57308.5,57942.5,61359.5,62647.7,57420.7,62690.5,67178.6,64481.8,62676.7
A,Annual,SDN,Sudan,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3575.9,3701.5,3814.3,3946.9,4041.1,4152.3,4300.0,4415.8,4446.4,4188.1,4219.8,4467.6,4145.9,4130.5,4207.5,4159.2,4174.6,4061.0,3816.7,3625.5,3401.2,3249.0,3132.1,2181.1,1871.6
A,Annual,SEN,Senegal,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3093.3,3149.3,3075.2,3170.0,3240.3,3301.8,3301.0,3316.4,3359.7,3371.5,3403.6,3362.9,3405.1,3385.4,3484.0,3593.8,3710.1,3871.5,3998.3,4070.6,4018.0,4173.7,4228.7,4304.8,4495.9
A,Annual,SGP,Singapore,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,68314.5,65784.4,67744.3,71877.5,78039.0,81841.2,86463.8,90417.8,87329.6,84843.5,95456.2,99296.8,101188.0,104359.0,107067.0,108954.0,111580.0,116472.0,119928.0,120114.0,115893.0,132617.0,133572.0,129555.0,132570.0
A,Annual,SLB,Solomon Islands,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,2276.8,2055.3,1960.4,2050.3,2168.5,2287.3,2340.7,2384.3,2489.8,2514.9,2682.3,2777.5,2743.5,2783.6,2716.4,2664.7,2715.2,2703.7,2686.1,2661.6,2515.1,2518.4,2517.9,2523.6,2527.1
A,Annual,SLE,Sierra Leone,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,1983.3,1750.9,2091.1,2198.3,2262.9,2298.7,2344.9,2379.9,2406.8,2378.7,2462.0,2592.9,2795.4,3127.5,2815.1,2630.5,2734.7,2755.9,2769.9,2855.2,2755.1,2852.0,2937.4,3037.7,3092.8
A,Annual,SLV,El Salvador,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,7545.4,7580.3,7675.7,7780.3,7841.5,8050.5,8404.2,8548.8,8704.8,8494.5,8648.9,8943.1,9165.4,9327.6,9451.7,9646.2,9863.8,10064.8,10297.2,10543.9,9692.4,10809.7,11085.6,11424.6,11669.1
A,Annual,SOM,Somalia,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,702.6,723.1,749.6,777.6,802.8,830.5,857.7,887.1,918.8,955.9,994.9,1054.0,1114.4,1197.3,1258.8,1343.4,1383.7,1527.1,1504.4,1491.1,1396.1,1392.5,1387.8,1402.5,1408.3
A,Annual,SRB,Serbia,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,11105.3,11878.5,12661.2,13272.9,14193.6,15076.7,15726.5,17027.1,17982.3,17487.1,17840.4,17985.6,17992.8,18162.2,17921.4,18246.8,18888.3,19437.9,20453.1,21539.9,21477.9,23405.0,24633.1,25740.2,26884.5
A,Annual,STP,Sao Tome and Principe,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3852.9,3907.0,3942.8,4161.6,4202.6,4371.5,4644.2,4698.1,4873.2,4919.2,4882.0,4876.5,4919.6,5072.1,5223.1,5210.2,5388.5,5521.2,5674.7,5702.1,5742.9,5732.7,5632.1,5541.3,5480.4
A,Annual,SUR,Suriname,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,16220.2,16556.9,16678.1,17383.5,18585.5,19220.3,20113.7,20902.1,21515.8,21906.4,22772.5,23829.5,24193.8,24624.0,24414.4,23327.5,21950.4,22070.5,22938.5,22966.7,19091.4,18458.2,18742.6,19043.7,19413.3
A,Annual,SVK,Slovak Republic,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,18335.6,18906.6,19748.9,20721.7,21842.9,23257.1,25331.8,28064.2,29544.0,27880.4,29745.9,30468.8,30894.3,31078.1,31888.7,33507.7,34116.4,35042.7,36415.7,37194.1,36201.4,38346.1,38623.7,39497.5,40346.6
A,Annual,SVN,Slovenia,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,30063.1,30864.9,31838.5,32836.0,34306.7,35567.3,37548.9,40005.2,41289.0,37811.6,38065.7,38235.7,37043.1,36688.1,37664.7,38537.1,39677.4,41703.3,43372.0,44580.8,42474.2,45914.1,47064.2,47868.4,48495.9
A,Annual,SWE,Sweden,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,47875.1,48396.4,49337.9,50079.3,51967.6,53205.9,55381.4,56745.0,55784.9,52957.9,55527.9,56853.8,56200.9,56360.7,57085.4,58976.0,59608.1,59883.7,60318.5,61232.5,59572.5,62731.7,63215.4,62845.5,63258.9
A,Annual,SWZ,Eswatini,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,6189.6,6197.5,6417.8,6621.5,6820.1,7190.0,7582.8,7873.6,7884.9,7957.1,8210.7,8348.8,8752.1,9040.8,9119.7,9253.3,9629.6,9696.6,9632.2,10123.3,9727.5,9946.0,9955.7,10201.6,10367.3
A,Annual,SYC,Seychelles,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,20633.7,20147.4,19777.8,18825.2,18356.5,19917.1,21341.9,23117.9,21990.4,21361.1,21708.8,24406.4,24920.0,24770.7,25379.4,27032.2,29905.1,31595.7,32841.4,34346.1,30056.2,29979.8,27978.2,28635.4,29241.8
A,Annual,SYR,Syrian Arab Republic,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,7807.9,7698.4,7811.8,8177.5,8528.7,8828.9,8885.8,8829.3,8903.8,9284.1,9546.6,9648.8,7144.4,5531.0,5301.6,5302.1,5022.1,4977.8,4956.1,4825.4,4633.3,4592.8,4454.9,4189.8,
A,Annual,TCD,Chad,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,1501.1,1620.6,1698.0,1871.6,2392.1,2695.8,2587.0,2608.3,2596.9,2472.2,2717.5,2742.7,2887.7,2864.7,2821.3,2823.4,2623.1,2496.5,2552.6,2604.9,2513.0,2435.1,2655.7,2641.4,2605.8
A,Annual,TGO,Togo,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,2096.9,2059.1,2084.2,2168.7,2093.0,1944.8,1941.2,1863.3,1883.5,1930.8,1989.0,2048.8,2121.4,2188.1,2253.5,2317.5,2355.3,2389.2,2442.6,2501.0,2490.1,2577.2,2662.3,2767.5,2849.6
A,Annual,THA,Thailand,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,11622.5,11901.3,12512.2,13287.3,13997.0,14458.3,15051.1,15742.7,15891.8,15665.9,16730.4,16766.3,17869.6,18242.4,18324.6,18812.0,19370.6,20094.7,20879.9,21277.8,19957.3,20242.8,20762.8,21191.5,21737.2
A,Annual,TJK,Tajikistan,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,1365.2,1467.4,1594.9,1736.6,1878.3,1965.3,2063.3,2181.9,2308.1,2349.5,2449.3,2572.5,2700.1,2828.4,2943.1,3041.4,3170.0,3312.7,3479.7,3649.9,3724.7,3985.9,4213.8,4472.3,4755.9
A,Annual,TKM,Turkmenistan,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,5112.5,5228.8,5138.9,5203.9,5360.2,5946.0,6476.8,7060.1,7945.0,8264.9,8842.3,9929.7,10794.2,11633.3,12544.4,13057.8,13552.8,14107.7,14648.1,15231.3,15791.2,16434.1,17119.6,17866.4,17953.8
A,Annual,TLS,Timor-Leste,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,3785.6,4040.4,3482.7,3266.5,3236.5,3265.5,3040.4,3258.1,3532.6,3794.2,4049.2,4191.8,4300.0,4342.4,4447.5,4469.9,4517.6,4292.1,4210.5,5096.5,6598.0,6824.8,5347.0,4330.5,4186.2
A,Annual,TON,Tonga,FAO_FS_22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",INT_USD_CAP,International Dollar per capita,FAO_FS,Suite of Food Security Indicators,0,Units,A,Normal value,PU,Public,5808.3,5860.1,6085.1,6053.9,5900.5,5828.4,5670.9,5506.7,5758.6,5453.9,5488.8,5847.4,5907.3,5951.7,6096.9,6194.6,6639.1,6862.7,6896.0,6875.0,6995.3,7034.9,6901.7,7075.6,
